movie name,year,genres,poster_path
Say Anything...,1989.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/oVlRVSZx5IpQCC6uymBYpP1fggB.jpg
Firepower,1979.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",/fw9vLyEUHD6HHwElcBARgrCMtHB.jpg
The Emperor Waltz,1948.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",/86eqhZA3A0iIdx4gv9SBvcslLLk.jpg
Man in the Middle,1963.0,"[{'id': 10752, 'name': 'War'}]",/piHCtcAP5QiiPlsn01oMyeyr0G9.jpg
Out for Justice,1991.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",/p9ytbkDGGgni5E0QdWb1ttxwXCc.jpg
Wild in the Streets,1968.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",/bkFJfAc2myWiHAeHbbuMglnCMSm.jpg
Bickford Shmeckler's Cool Ideas,2006.0,"[{'id': 35, 'name': 'Comedy'}]",/2k7bL71rxDT9ksFn6SnVaXJXfxf.jpg
Normal,2003.0,"[{'id': 18, 'name': 'Drama'}]",/sI25FNHtfgsTiYyIeIR7UBO24vL.jpg
Lilies of the Field,1963.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/m998jagfQPkvTIpyfd8hw8d1i1w.jpg
Balls to the Wall,2011.0,"[{'id': 35, 'name': 'Comedy'}]",/r1u33AQTOwlWuizl4YxLMOMqVl7.jpg
Lakshya,2004.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",/ctB8RWoK2LHn5skqN4eUWVSvpyM.jpg
Ferocious Planet,2011.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",/b643GLMzEVqL4439FqtsNCYiipH.jpg
Reeker,2005.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",/qLatxMV1II3D8JvmoyyZb6mnOKH.jpg
Child's Play 2,1990.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",/xy0qUntbDOVgiTDvSIFlSM3MMzP.jpg
The Last Remake of Beau Geste,1977.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",/53GCL8RNtoNWDHYkh0ZRj00zfkE.jpg
Ace Ventura: When Nature Calls,1995.0,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",/wRlGnJhEzcxBjvWtvbjhDSU1cIY.jpg
Saw III,2006.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",/zHMw9xGrNlrDsuK6Lnx5NlL72Eu.jpg
Project Shadowchaser III,1995.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/c6Bx62x2jhNfsu1lcKMc5ysg48j.jpg
3 Ninjas: High Noon at Mega Mountain,1998.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",/qTavfpV1XWblnrfkASOxBnrdO0M.jpg
The Skydivers,1963.0,"[{'id': 18, 'name': 'Drama'}]",/h08CZP0RIBaUBf4LC7Ce7ivgS5O.jpg
Wishmaster 3: Beyond the Gates of Hell,2001.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",/dXLw1oRPwhDIspGQ3XB4SUCPBg6.jpg
Because You're Mine,1952.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",/7hqqJHg13fidcV20f4oGd25Be5c.jpg
Night of the Demons 2,1994.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",/6GsLJvrOzQJGDaBugIkUDRvnH2Y.jpg
The Fast and the Furious,2001.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",/x4So4OkqnjfOSBCCNd5uosMmQiB.jpg
Thieves' Highway,1949.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/7Uuo6XYndgG8BHOdhB64GPsVP6W.jpg
Wildcats,1986.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/eVWBcFDQXwrjc5gDxsmQ7WB67CT.jpg
Urbania,2000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",/qL2vKjQKgTzGUGXcsyBftUiwpLw.jpg
Intersection,1994.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/hbvvJp607bcPV6SKKEouVN3UrVX.jpg
Deadline at Dawn,1946.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",/gMLxfUBSpLzMUss9yGdKUq3Qff3.jpg
Pretty Smart,1987.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",/5eiATRTIrR2L6GS8xAaNH4hgTCH.jpg
The Conqueror,1956.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",/fjcxuPb9ryd8Jf5obOCFqe8dgR3.jpg
Two Flags West,1950.0,"[{'id': 10752, 'name': 'War'}, {'id': 37, 'name': 'Western'}]",/uP3pVGU29b2EGgKZOVS380NQUys.jpg
Tony Rome,1967.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",/u8cwC2WZ7131qKLmmrvcK29pjy6.jpg
Inspector Gadget,1999.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",/kvlKBGtyyNVyGJB72aD1vwPk2d4.jpg
The Man from Hong Kong,1975.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",/oW1Bh1eDnIjKoeXvKn8Ca5eB0v0.jpg
There's Always Vanilla,1971.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/sKkOEr7eFumipe7kOSCEYUda0FD.jpg
La cabina,1972.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",/vsAfg2yXA1aI7RaUIiHlpK5ZUK.jpg
Circle of Friends,1995.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",/6T3hCdOWU49Y0hmuzceARU5yS5x.jpg
Shatter Dead,1994.0,"[{'id': 27, 'name': 'Horror'}]",/frtUhb8ixzt9Lzu7FFLvpnn78b6.jpg
Snow White,2001.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]",/xIjplbyfFDbHsN7ZK40klO5nnUw.jpg
The Ring Two,2005.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/mYZdcd5XeZkye72oQejkLuAGI7q.jpg
Sweet Hearts Dance,1988.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/gFX9ggRoqPIDZqQSqtXWgJmoMQT.jpg
The Long Riders,1980.0,"[{'id': 37, 'name': 'Western'}, {'id': 36, 'name': 'History'}]",/kPBOddG81QREMIR8Gir0i7rJ2q5.jpg
Prom Queen: The Marc Hall Story,2004.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/ydnlbwpSFE4kBOmN1BNTpNMVJTJ.jpg
Mission: Impossible II,2000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",/eRaEC0vf5q5TSvaoJPwGTt2wa9T.jpg
The Return of the Soldier,1982.0,"[{'id': 18, 'name': 'Drama'}]",/8aEWrbSa31CpuHGYyIlMVp1lNER.jpg
Back Street,1941.0,"[{'id': 18, 'name': 'Drama'}]",/6Rw1Uljg9jxn3kwjZU6SLNUCqYH.jpg
Cyborg 2,1993.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",/vlHIw2xnT0RdSTPwjcGhs78oz8u.jpg
The Thing About My Folks,2005.0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/pV4IiDPZEFJdrFWsdW9DTzPeEvz.jpg
Game Over: Kasparov and the Machine,2003.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",/wisqqJr1tBfoHugYibwOgfktgMT.jpg
The Scarlet Coat,1955.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",/by4fUZIyQIuOszmaeSoG7eZlvZe.jpg
Station West,1948.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",/j6WxGu37oAPStzJBw3UE0aoFqXR.jpg
Fire and Ice,1983.0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",/ikV5SBkSQ9svF82omB1DfghBMn2.jpg
To Be Fat Like Me,2007.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",/w1TxeDOMS5so83bECaQECW1pV9.jpg
The Book of Eli,2010.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",/qL3FnEug9DyBcaBXVb0oT3DJMJu.jpg
Whipped,2000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/jIVMqADXH1fEAlf8K19FoDZYh0U.jpg
The Assassination Bureau,1969.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",/gaem99suyMuWcq0l7R8Ut74QwO1.jpg
The Derby Stallion,2005.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/nsavmYtRWUF5uG9QUXAHuRXJ5V1.jpg
Jade,1995.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",/koKHFZ0FYd7yG1g3RphU6TQRVOg.jpg
Robin Hood,1922.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",/mDPiock7Z26gJ33kfyPiHn8wxbE.jpg
The Beast,1996.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/1SW9STiZtr268CUqQIn0KV2SBc1.jpg
Junebug,2005.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/asC6UOPrR6OlNMiyXbeXWu08SOG.jpg
Mr. Arkadin,1955.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/gSZNcG6xSa2IivuRDWSrE3IrwnA.jpg
The Unfaithful,1947.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",/bvwfYtRdlWCgURKo3oX7Kp7lCqw.jpg
Neon Maniacs,1986.0,"[{'id': 27, 'name': 'Horror'}]",/aON3EDjAf9x0Qn7YEOXb1xAN8Dp.jpg
Dennis the Menace,1993.0,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",/zLrKmaLnbgk257QmD0YPo0Uji9J.jpg
El abuelo,1998.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",/u3skCiuJxbAZzHW92WnPBKheaJG.jpg
The Allnighter,1987.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/d4PHcESLlzPiGsa3yPsVEyXz5c.jpg
Indiana Jones and the Temple of Doom,1984.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",/f2nTRKk2zGdUTE7tLJ5EGGSuKA6.jpg
Men in War,1957.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",/AqCPXPpjPnWdZuqv5WuoMj5rNQm.jpg
L'ultimo treno della notte,1975.0,"[{'id': 27, 'name': 'Horror'}]",/cw3bacSFXt5w5L2iwV63KPH2C4i.jpg
Beyond Witch Mountain,1982.0,[],/irWZh1uNtI0F1cE8zoE54lk93W7.jpg
My Summer of Love,2004.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",/h1PEDvrAJy6ANWjtLGuZsP3iG0p.jpg
American Pastime,2007.0,"[{'id': 18, 'name': 'Drama'}]",/kLgsnWhBLVBDPggYeURIfr5dc5Z.jpg
Maladolescenza,1977.0,"[{'id': 18, 'name': 'Drama'}]",/pRU8nEGBXMOuIhKB8ZgFWuZBf5G.jpg
Swingers,2002.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",/mFXXhh1oFSefXTFVgJeSlw2w4DQ.jpg
Kid Galahad,1937.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",/mDC0YbzvDpJXO2ButKhNr2Hg89E.jpg
Against All Flags,1952.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",/jkSDaEyIM5pyptNvp45DZDQp4xn.jpg
Fandango,1985.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/ddkIBISYmztC56ciDHzfVcXin40.jpg
"10,000 BC",2008.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",/rnGR3EHkL4ryhQd50XBrtRrV8nq.jpg
Fallen,1998.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/v66GrbKcl1babq8BebUff0MI3m4.jpg
Scorpio,1973.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/sX3gCVbFdZsLOFoshY5Q7vmU3yC.jpg
Samson and Delilah,1949.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/wPjTEiPkccCyh4xm2aCDXesysOe.jpg
Bamboozled,2000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/fQSSto6W417GTH9wZmKrgObn1Q5.jpg
Tim and Eric's Billion Dollar Movie,2012.0,"[{'id': 35, 'name': 'Comedy'}]",/duqeIRmBu4SWHmGxKs8AwWiCeiR.jpg
12,2007.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/7bl0aH8u7oBcd4QK9Fml01IN8KU.jpg
Possessed,1931.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/wD6TfKWdHGDZU1K0LFiZBH4if5K.jpg
Ladybug Ladybug,1963.0,"[{'id': 18, 'name': 'Drama'}]",/wME1b1NqIQqxob55wNW3DFQ5QHS.jpg
National Treasure: Book of Secrets,2007.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",/sHr05tz70r7y8A6XrdCBsHPK7tF.jpg
Dudes,1987.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",/Sz6ZCR9xSk1WSbo2qlW3aP9StV.jpg
"Davy Crockett, King of the Wild Frontier",1955.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 37, 'name': 'Western'}]",/116pwuzAGuaH8mXM1lwebbvW4Po.jpg
Thunder Bay,1953.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",/kRgeDeIbxeVSkITI85NIgY77LYY.jpg
Gunshy,1998.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",/hZbvjCSKGStvw3hoTlypO73HxbT.jpg
Eva,1962.0,"[{'id': 18, 'name': 'Drama'}]",/y2qlke05V5ASz8klxcrQqB7gJUt.jpg
Porky's Revenge,1985.0,"[{'id': 35, 'name': 'Comedy'}]",/kK9a9VBIjmh7L2uJvR01RUfS4eT.jpg
Bicentennial Man,1999.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",/pt57Kwkd2g2xdYFZKx3yCoz9Xim.jpg
Sleeping Dogs Lie,2006.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/AgUiYnfQu1TMibhpNno4ObTkroC.jpg
Hatchet II,2010.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",/gxIEu5M1kuGQdanLmrmj1TPp8M9.jpg
Stranger Than Paradise,1984.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/Ett7TAy9y5R0p08REDgErVmLPf.jpg
Tanguy,2001.0,"[{'id': 35, 'name': 'Comedy'}]",/mtHaAnTl8qQCCQv6bvg0g2DzXwY.jpg
Tarzan Escapes,1936.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",/xLswXmXrUUXOWBa3CZBPt0Eg9RH.jpg
You're Next,2011.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",/qhVj0F09RFtQdBrBMPhrdzivRcI.jpg
Antz,1998.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",/3biVcPu5hrfKUMC73sTFq17dmmS.jpg
Yentl,1983.0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/3CGuXcT3j8vEAhjgqqL1bxHCCH0.jpg
Clifford's Really Big Movie,2004.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",/9i8C0ZitA9akv4FFtIHDvosQy46.jpg
Edge of Madness,2002.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",/jWjBqF4Sqz2gd1tqITF2V5Lv4K8.jpg
For Love or Money,1993.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/j6ETIHrcTYb6roZmnHhoQ0LDsu1.jpg
Dirty,2005.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/SmbCDYvQEJTWaGcwCUOxHAph39.jpg
Private Resort,1985.0,"[{'id': 35, 'name': 'Comedy'}]",/6mV9mMl0vXqr2blt4e5RvjZjbCb.jpg
Simpatico,1999.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/z4YysyDmadnnGbIbb15mKogG7jN.jpg
The Back-Up Plan,2010.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/1Ig6ZQpLZfLsdvMLHD0inc2w0HB.jpg
All About Anna,2005.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/xiQKxPbn3LyVqI3cBtdyp4XIdLx.jpg
Penguin Pool Murder,1932.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",/pQIr9c2Fe114Q3SbjcBsaNVwk6t.jpg
Tom Sawyer,2000.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",/q94QYuXPvVYlbLxd9dLGGGTPsEj.jpg
Side Street,1950.0,"[{'id': 80, 'name': 'Crime'}]",/4kKhFeX76LbqLpmkVAQheCkYrdL.jpg
Balto,1995.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",/gV5PCAVCPNxlOLFM1bKk50EqLXO.jpg
The Funeral,1996.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/lL7LUWGCcUxCcT1OPN05cipHbbR.jpg
The Strange Case of the End of Civilization as We Know It,1977.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10769, 'name': 'Foreign'}]",/x17urzGUvpnXPQ7dIPWE5qUulqD.jpg
Sci-fighters,1996.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",/iLBdI33lclgjOa7QMXosi6bCu9H.jpg
The Hoax,2006.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/yaSgVbFuiA19pzxcSG02f7v3OUt.jpg
Sacrifice,2011.0,"[{'id': 28, 'name': 'Action'}]",/oFIJ0274BZRM7cJErvogXGFvY4R.jpg
The Party,1968.0,"[{'id': 35, 'name': 'Comedy'}]",/pC6FB4fLIVRCpMzIbUf1xOVobmz.jpg
Night Must Fall,1937.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",/8VFpWvNRz2AJzLJwZn4803Ud8Vj.jpg
Suffering Man's Charity,2007.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",/iQ3eFyXus8GCZBKF8r9YwA4gY9d.jpg
Itty Bitty Titty Committee,2007.0,"[{'id': 35, 'name': 'Comedy'}]",/Jc17TXwEPflZocUeRwApwuN0hz.jpg
Rasen,1998.0,"[{'id': 27, 'name': 'Horror'}]",/i4a671IfPniEVZOZAYOTV3ZeMDo.jpg
Raajneeti,2010.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",/7EbXxUcWRohMkCI1tR9e3LxQ680.jpg
Suryavanshi,1992.0,[],/wK1tWzW033I5d05MOgxfLa9DG4g.jpg
Revelation,2001.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10769, 'name': 'Foreign'}]",/u1yXWb3DdcAADMtVpvjTjonHGmC.jpg
Subramaniapuram,2008.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",/a8YeFfFtJUKBvJKJl6hdJZ6jwip.jpg
The Constant Gardener,2005.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",/r7QOXMcuIqZUeIVXVc4BCZrd9ni.jpg
Elizabethtown,2005.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/Asn50mIjDaeDKbaJkQ7lY6goV8p.jpg
Voyage to the Bottom of the Sea,1961.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",/1eYTrkhZ8JRBBpepmvUUQeajhXO.jpg
Halloween with the New Addams Family,1977.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",/wwmEpUlxaBlRAOUs0u8GoIu6IDD.jpg
Fast Life,1932.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/97IjkgLJUqbMR7qA22UaXUqpm45.jpg
The Emerald Forest,1985.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",/aiO9s3kuhrViz9s78wS1bsesdmW.jpg
Smithereens,1982.0,"[{'id': 18, 'name': 'Drama'}]",/cdEDu2VbwjaZzCWSi5IQt69Zoaz.jpg
The Giant Spider Invasion,1975.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",/ehYNFigslYiNAAzFW5yMAi6NuTG.jpg
Mysterious Island,2005.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",/rKzimEMYRtVweXM0qd6oJ0PJ0Nc.jpg
Rough Cut,1980.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",/50gNhP3IGf1vxDmQc8LDHpQl0nh.jpg
"C'est pas moi, je le jure!",2008.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",/z8fIeT3skPAblijCvtCUD1jNoKn.jpg
Saraband,2003.0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",/4ecSw6cvCgXiw6eRbsCzvlrPPeM.jpg
The Godless Girl,1929.0,"[{'id': 18, 'name': 'Drama'}]",/vzQ05hKHt5blrMDESCjIAhpTu5m.jpg
"20,000 Leagues Under the Sea",1954.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",/pdi0lk5a0Yaq2HAk5v7SAj8oxT7.jpg
The Gruffalo,2009.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",/zK79S4p4IoHgNGL8LVwlb974fdC.jpg
